date,open,high,low,close,adj_close,volume,return,log_return,ma_5,ma_5_diff,ma_10,ma_10_diff,ma_20,ma_20_diff,ma_50,ma_50_diff,ma_100,ma_100_diff,ma_200,ma_200_diff,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,vol_20
2020-10-14,9.600000381469728,9.65999984741211,9.289999961853027,9.34000015258789,9.34000015258789,13652600,-0.013727572415550227,-0.013822666817541972,9.730000114440918,-0.389999961853027,9.623999977111817,-0.28399982452392614,9.612727251919834,-0.2727270993319433,9.612727251919834,-0.2727270993319433,9.612727251919834,-0.2727270993319433,9.612727251919834,-0.2727270993319433,9.615811723973376,9.574618681412076,0.041193042561300075,0.04469034943560708,-0.0034973068743070074,46.19048029557437,9.612727251919834,0.3483989554981625,10.30952516291616,8.915929340923508,0.0362264239435656
2020-10-15,9.270000457763672,9.90999984741211,9.18000030517578,9.90999984741211,9.90999984741211,12924100,0.06102780358802096,0.059238064366746855,9.71200008392334,0.19799976348877024,9.66899995803833,0.2409998893737786,9.637499968210856,0.27249987920125385,9.637499968210856,0.27249987920125385,9.637499968210856,0.27249987920125385,9.637499968210856,0.27249987920125385,9.661071435271644,9.599461730745412,0.06160970452623182,0.04807422045373203,0.013535484072499791,57.67789930725518,9.637499968210856,0.34309090609336057,10.323681780397576,8.951318156024135,0.03897035455395056
2020-10-16,9.9399995803833,9.949999809265137,9.65999984741211,9.710000038146973,9.710000038146973,11142500,-0.020181615776448725,-0.020388046712670152,9.664000129699707,0.04599990844726598,9.719999980926513,-0.009999942779540305,9.64307689666748,0.06692314147949219,9.64307689666748,0.06692314147949219,9.64307689666748,0.06692314147949219,9.64307689666748,0.06692314147949219,9.668598912637078,9.607649753515899,0.060949159121179264,0.05064920818722148,0.010299950933957781,53.658537171474755,9.64307689666748,0.3290994025013824,10.301275701670246,8.984878091664715,0.037809351515725134
2020-10-19,9.789999961853027,9.81999969482422,9.529999732971191,9.56999969482422,9.56999969482422,9126400,-0.014418160944669745,-0.014523112655794824,9.6,-0.03000030517577912,9.773999977111817,-0.2040002822875966,9.63785709653582,-0.06785740171159915,9.63785709653582,-0.06785740171159915,9.63785709653582,-0.06785740171159915,9.63785709653582,-0.06785740171159915,9.65342980220433,9.604860860279478,0.04856894192485228,0.05023315493474765,-0.001664213009895367,51.16278531892172,9.63785709653582,0.3167911019732623,10.271439300482344,9.004274892589295,0.0364824508483753
2020-10-20,9.600000381469728,9.65999984741211,9.270000457763672,9.270000457763672,9.270000457763672,11138200,-0.03134788366010066,-0.031849744617109245,9.560000038146972,-0.2899995803833004,9.711000061035156,-0.440999603271484,9.613333320617675,-0.34333286285400355,9.613333320617675,-0.34333286285400355,9.613333320617675,-0.34333286285400355,9.613333320617675,-0.34333286285400355,9.594440672290384,9.580056386019049,0.014384286271335256,0.04306338120206517,-0.028679094930729912,46.525685915812716,9.613333320617675,0.31970221665437953,10.252737753926434,8.973928887308917,0.0361059108755392
2020-10-21,9.300000190734863,9.479999542236328,9.199999809265137,9.199999809265137,9.199999809265137,9190000,-0.007551310144748635,-0.007579965636012906,9.531999969482422,-0.3320001602172855,9.63100004196167,-0.4310002326965332,9.587499976158142,-0.38750016689300537,9.587499976158142,-0.38750016689300537,9.587499976158142,-0.38750016689300537,9.587499976158142,-0.38750016689300537,9.533757462594192,9.55190404700024,-0.01814658440604866,0.030821388080442408,-0.04896797248649107,46.1077809893128,9.587499976158142,0.3256890037345152,10.238877983627173,8.936121968689111,0.03482506742451627
2020-10-22,9.369999885559082,9.75,9.220000267028809,9.68000030517578,9.68000030517578,17928600,0.05217396802848229,0.050858469491964556,9.486000061035156,0.19400024414062322,9.599000072479248,0.08100023269653178,9.592941171982709,0.08705913319307079,9.592941171982709,0.08705913319307079,9.592941171982709,0.08705913319307079,9.592941171982709,0.08705913319307079,9.556256361452897,9.561392658716947,-0.0051362972640500715,0.023629851011543912,-0.028766148275593983,56.74157898097498,9.592941171982709,0.3161440440851354,10.225229260152979,8.960653083812439,0.03615909533134697
2020-10-23,9.710000038146973,9.829999923706056,9.470000267028809,9.489999771118164,9.489999771118164,12618000,-0.019628153725989472,-0.019823344311284852,9.442000007629394,0.047999763488769887,9.55300006866455,-0.06300029754638636,9.587222205268013,-0.09722243414984888,9.587222205268013,-0.09722243414984888,9.587222205268013,-0.09722243414984888,9.587222205268013,-0.09722243414984888,9.54606303986294,9.556104296672594,-0.010041256809653731,0.016895629447304387,-0.026936886256958118,56.42457974318558,9.587222205268013,0.307663024153806,10.202548253575625,8.971896156960401,0.035379303826931684
2020-10-26,9.720000267028809,9.970000267028809,9.600000381469728,9.949999809265137,9.949999809265137,23767300,0.04847208105809808,0.04733394349754437,9.518000030517578,0.43199977874755824,9.559000015258789,0.39099979400634766,9.606315763373123,0.3436840458920134,9.606315763373123,0.3436840458920134,9.606315763373123,0.3436840458920134,9.606315763373123,0.3436840458920134,9.608207158232508,9.585281742049819,0.022925416182689062,0.018101586794381324,0.004823829388307738,50.78864606101634,9.606315763373123,0.31036197451395836,10.22703971240104,8.985591814345206,0.03609521305400741
2020-10-27,10.0,11.039999961853027,9.920000076293944,10.949999809265137,10.949999809265137,53695900,0.1005025144893803,0.09576690684263253,9.853999900817872,1.095999908447265,9.706999969482421,1.2429998397827156,9.673499965667725,1.2764998435974118,9.673499965667725,1.2764998435974118,9.673499965667725,1.2764998435974118,9.673499965667725,1.2764998435974118,9.814636796852911,9.686371969250953,0.12826482760195823,0.04013423495589671,0.08813059264606152,61.670757255871564,9.673499965667725,0.42606241626149854,10.525624798190723,8.821375133144727,0.04108055417121308
2020-10-28,10.65999984741211,10.984999656677246,10.100000381469728,10.850000381469728,10.850000381469728,30941700,-0.009132367994271195,-0.009174323698832476,10.184000015258789,0.6660003662109393,9.857999992370605,0.9920003890991236,9.740999984741212,1.1090003967285167,9.72952379499163,1.1204765864780981,9.72952379499163,1.1204765864780981,9.72952379499163,1.1204765864780981,9.973923502178575,9.772566666452343,0.20135683572623186,0.07237875510996375,0.12897808061626811,60.191850708207205,9.740999984741212,0.49799494857183924,10.73698988188489,8.745010087597533,0.04015784149336048
2020-10-29,10.899999618530272,11.100000381469728,10.5600004196167,10.75,10.75,20515700,-0.009216624696208764,-0.009259360571296449,10.397999954223632,0.3520000457763679,9.942000007629394,0.8079999923706058,9.805499982833862,0.9445000171661384,9.775909077037465,0.9740909229625352,9.775909077037465,0.9740909229625352,9.775909077037465,0.9740909229625352,10.093319886458794,9.844969135604021,0.24835075085477243,0.1075731542589255,0.14077759659584693,59.47867444856934,9.805499982833862,0.5413382770109032,10.888176536855667,8.722823428812056,0.040245314980539175
2020-10-30,10.609999656677246,10.68000030517578,9.850000381469728,10.130000114440918,10.130000114440918,19705500,-0.057674407958984375,-0.05940442501585202,10.526000022888184,-0.3959999084472656,9.98400001525879,0.1460000991821282,9.851999998092651,0.2780001163482666,9.791304339533268,0.33869577490765046,9.791304339533268,0.33869577490765046,9.791304339533268,0.33869577490765046,10.098962998456043,9.866082541443792,0.2328804570122518,0.13263461480959077,0.10024584220266103,52.510457342461834,9.851999998092651,0.526323910665457,10.904647819423566,8.799352176761737,0.042227227135131266
2020-11-02,10.229999542236328,10.56999969482422,10.229999542236328,10.539999961853027,10.539999961853027,11677800,0.04047382455876081,0.03967620993613904,10.644000053405762,-0.10400009155273438,10.08100004196167,0.45899991989135813,9.927500009536743,0.6124999523162842,9.822499990463257,0.7174999713897705,9.822499990463257,0.7174999713897705,9.822499990463257,0.7174999713897705,10.166814838978656,9.916002350362994,0.2508124886156615,0.1562701895708049,0.09454229904485661,61.21592845910763,9.927500009536743,0.5102617903709502,10.948023590278643,8.906976428794843,0.04253431368702898
2020-11-03,10.56999969482422,10.9399995803833,10.4399995803833,10.5,10.5,21652800,-0.003795062808140126,-0.0038022823304811517,10.554000091552734,-0.054000091552733664,10.203999996185303,0.29600000381469727,9.95750002861023,0.5424999713897698,9.849599990844727,0.6504000091552733,9.849599990844727,0.6504000091552733,9.849599990844727,0.6504000091552733,10.2180740945204,9.959261435521292,0.25881265899910844,0.1767786834564656,0.08203397554264283,62.39315976816433,9.95750002861023,0.5259565093200003,11.00941304725023,8.90558700997023,0.03766208840552696
2020-11-04,10.81999969482422,10.920000076293944,10.550000190734863,10.720000267028809,10.720000267028809,15783400,0.02095240638369611,0.02073592338858177,10.52800006866455,0.19200019836425852,10.35600004196167,0.364000225067139,9.99350004196167,0.726500225067138,9.883076924544115,0.8369233424846936,9.883076924544115,0.8369233424846936,9.883076924544115,0.8369233424846936,10.29529350567554,10.015612460077405,0.2796810455981351,0.19735915588479952,0.0823218897133356,59.35335148809263,9.99350004196167,0.5529659307588342,11.099431903479339,8.887568180444003,0.03784359102942734
2020-11-05,10.899999618530272,12.130000114440918,10.850000381469728,11.880000114440918,11.880000114440918,48560400,0.1082089382945155,0.10274514301551338,10.754000091552735,1.1260000228881832,10.576000022888184,1.3040000915527337,10.087500047683715,1.7925000667572029,9.957037042688441,1.922963071752477,9.957037042688441,1.922963071752477,9.957037042688441,1.922963071752477,10.539094522408675,10.153715249289515,0.38537927311915965,0.23496317933167155,0.1504160937874881,70.51039396025052,10.087500047683715,0.6955412638073014,11.478582575298319,8.696417520069112,0.04384482185696875
2020-11-06,12.220000267028809,14.960000038146973,12.050000190734863,13.829999923706056,13.829999923706056,89977600,0.16414139650510484,0.1519838165925399,11.494000053405761,2.335999870300295,11.010000038146973,2.819999885559083,10.281500053405761,3.5484998703002955,10.095357145581927,3.7346427781241296,10.095357145581927,3.7346427781241296,10.095357145581927,3.7346427781241296,11.04538766106981,10.42603263257963,0.6193550284901796,0.3118415491633732,0.30751347932680645,79.99999984225353,10.281500053405761,1.0864343976022397,12.45436884861024,8.108631258201282,0.05412556812055061
2020-11-09,14.960000038146973,15.899999618530272,14.109999656677246,14.670000076293944,14.670000076293944,60099000,0.060737538483137676,0.05896445719545549,12.320000076293946,2.349999999999998,11.482000064849853,3.1880000114440907,10.520500040054321,4.149500036239623,10.253103453537513,4.416896622756431,10.253103453537513,4.416896622756431,10.253103453537513,4.416896622756431,11.60302034033506,10.740400591373284,0.8626197489617766,0.4219971891230539,0.4406225598387227,85.34030548370116,10.520500040054321,1.458003228303186,13.436506496660693,7.604493583447949,0.05465210331826718
2020-11-10,14.989999771118164,15.010000228881836,13.18000030517578,14.0,14.0,38078700,-0.04567144327263051,-0.04674726774030957,13.020000076293945,0.979999923706055,11.78700008392334,2.21299991607666,10.747000026702882,3.2529999732971184,10.378000005086262,3.621999994913738,10.378000005086262,3.621999994913738,10.378000005086262,3.621999994913738,11.971786441821976,10.981852399419706,0.98993404240227,0.5355845597788972,0.4543494826233728,79.12621205321807,10.747000026702882,1.6281571788246576,14.003314384352198,7.490685669053566,0.054860568330374296
2020-11-11,14.56999969482422,15.970000267028809,14.399999618530272,15.960000038146973,15.960000038146973,47027900,0.14000000272478386,0.13102826479656537,14.068000030517577,1.8920000076293952,12.298000049591064,3.661999988555909,11.078000020980834,4.882000017166138,10.55806452228177,5.401935515865203,10.55806452228177,5.401935515865203,10.55806452228177,5.401935515865203,12.585357764333516,11.350604076362465,1.2347536879710503,0.6754183854173278,0.5593353025537225,82.30452436934752,11.078000020980834,1.9651104258449172,15.00822087267067,7.147779169291,0.05958168802999158
2020-11-12,16.65999984741211,17.059999465942383,14.40999984741211,14.579999923706056,14.579999923706056,97904000,-0.08646617237734922,-0.09043487306409259,14.607999992370605,-0.028000068664548294,12.68100004196167,1.8989998817443858,11.311500024795532,3.268499898910525,10.683750003576279,3.8962499201297778,10.683750003576279,3.8962499201297778,10.683750003576279,3.8962499201297778,12.892225788852368,11.589818583573102,1.3024072052792661,0.8008161493897155,0.5015910558895507,73.32722366290243,11.311500024795532,2.0923526749007864,15.496205374597103,7.126794674993959,0.06448906825315111
2020-11-13,14.489999771118164,16.0,14.489999771118164,15.800000190734863,15.800000190734863,76354800,0.08367628761404666,0.0803592307570165,15.002000045776366,0.7980001449584968,13.248000049591065,2.5520001411437985,11.616000032424926,4.184000158309937,10.838787888035629,4.961212302699234,10.838787888035629,4.961212302699234,10.838787888035629,4.961212302699234,13.33957569683429,11.901683887807307,1.4378918090269828,0.9282312813171689,0.5096605277098138,75.06426873267651,11.616000032424926,2.2816000969610526,16.17920022634703,7.052799838502821,0.0651566834790238
2020-11-16,15.960000038146973,16.100000381469727,15.010000228881836,15.93000030517578,15.93000030517578,65326000,0.008227855245036553,0.00819419097450855,15.254000091552735,0.6760002136230447,13.78700008392334,2.1430002212524393,11.934000062942506,3.996000242233274,10.988529429716223,4.941470875459556,10.988529429716223,4.941470875459556,10.988529429716223,4.941470875459556,13.738102559656058,12.200077696501268,1.5380248631547904,1.0501899976846931,0.48783486547009725,73.05555734956074,11.934000062942506,2.4204205988373784,16.77484126061726,7.093158865267749,0.06463944312916166
2020-11-17,16.290000915527344,18.75,16.18000030517578,17.850000381469727,17.850000381469727,116618500,0.12052730944833212,0.11379938651724446,16.02400016784668,1.8260002136230469,14.522000122070313,3.3280002593994134,12.363000059127808,5.487000322341919,11.184571456909179,6.665428924560548,11.184571456909179,6.665428924560548,11.184571456909179,6.665428924560548,14.370702224550467,12.618590487980413,1.752111736570054,1.1905743454617654,0.5615373911082886,77.73375401241164,12.363000059127808,2.6708132761796395,17.704626611487086,7.021373506768529,0.0660303950451241
2020-11-18,18.280000686645508,19.25,17.540000915527344,17.899999618530273,17.899999618530273,89957900,0.0028010776466118603,0.0027971619390503573,16.41200008392334,1.487999534606935,15.24000005722046,2.6599995613098137,12.798000049591064,5.10199956893921,11.371111128065321,6.5288884904649525,11.371111128065321,6.5288884904649525,11.371111128065321,6.5288884904649525,14.913671054393514,13.009805979132254,1.90386507526126,1.3332324914216644,0.5706325838395956,78.44073098709356,12.798000049591064,2.832154854470003,18.46230975853107,7.133690340651058,0.06573683661152502
2020-11-19,18.5,18.979999542236328,17.959999084472656,18.979999542236328,18.979999542236328,56225400,0.060335192554307415,0.05858507752801784,17.292000007629394,1.6879995346069343,15.95,3.029999542236329,13.263000011444092,5.716999530792236,11.576756760880754,7.403242781355575,11.576756760880754,7.403242781355575,11.576756760880754,7.403242781355575,15.539260052523177,13.452042539362186,2.087217513160992,1.48402949576953,0.6031880173914619,83.96009050519201,13.263000011444092,3.04848208392902,19.359964179302132,7.166035843586052,0.06586815520943884
2020-11-20,19.030000686645508,19.65999984741211,18.0,18.149999618530277,18.149999618530277,72104000,-0.04373023939537224,-0.04471522937032506,17.761999893188477,0.3879997253417997,16.381999969482422,1.7679996490478551,13.696000003814698,4.453999614715579,11.749736836082057,6.40026278244822,11.749736836082057,6.40026278244822,11.749736836082057,6.40026278244822,15.940912293447347,13.800039360041303,2.140872933406044,1.6153981832968327,0.5254747501092112,78.28996186867549,13.696000003814698,3.0989732746507332,19.893946553116166,7.498053454513231,0.06715465260286123
2020-11-23,18.6299991607666,21.450000762939453,18.56999969482422,21.040000915527344,21.040000915527344,84716300,0.15922872494424256,0.14775489168992112,18.78400001525879,2.2560009002685533,17.01900005340576,4.021000862121582,14.250500059127807,6.7895008563995365,11.987948735555014,9.05205217997233,11.987948735555014,9.05205217997233,11.987948735555014,9.05205217997233,16.72538746607504,14.336332808595824,2.3890546574792175,1.7701294781333097,0.6189251793459078,82.33128881125803,14.250500059127807,3.3734372404497885,20.997374540027383,7.50362557822823,0.0719138271931717
2020-11-24,22.350000381469727,24.270000457763672,20.6299991607666,23.81999969482422,23.81999969482422,115468800,0.1321292137989052,0.12410011973224307,19.977999877929687,3.841999816894532,18.001000022888185,5.818999671936034,14.894000053405762,8.925999641418457,12.283750009536742,11.536249685287476,12.283750009536742,11.536249685287476,12.283750009536742,11.536249685287476,17.816866270497993,15.03882665202015,2.778039618477843,1.9717115062022166,0.8063281122756263,84.72958547863276,14.894000053405762,3.8975138770581204,22.689027807522002,7.098972299289521,0.07338723255925518
2020-11-25,23.959999084472656,29.75,23.690000534057617,29.049999237060547,29.049999237060547,202563700,0.21956337570284434,0.19849290591953553,22.207999801635744,6.841999435424803,19.30999994277954,9.739999294281006,15.803999996185302,13.245999240875244,12.69268291752513,16.357316319535418,12.69268291752513,16.357316319535418,12.69268291752513,16.357316319535418,19.54504057304608,16.076691287949068,3.4683492850970126,2.2710390619811758,1.1973102231158368,87.44003398110024,15.803999996185302,4.8995061815570145,25.60301235929933,6.0049876330712735,0.08057275399494501
2020-11-27,31.190000534057617,33.5,26.1200008392334,27.65999984741211,27.65999984741211,207834000,-0.047848517251427136,-0.04903113631488597,23.9439998626709,3.7159999847412095,20.617999935150145,7.041999912261964,16.64949998855591,11.0104998588562,13.049047606331962,14.610952241080147,13.049047606331962,14.610952241080147,13.049047606331962,14.610952241080147,20.793495846025472,16.93471414420559,3.8587817018198827,2.5885875899489172,1.2701941118709654,80.91193688288095,16.64949998855591,5.413542800519471,27.47658558959485,5.822414387516968,0.08255893223010159
2020-11-30,28.239999771118164,30.149999618530277,24.11000061035156,27.11000061035156,27.11000061035156,137243000,-0.019884281999083542,-0.02008463469559393,25.736000061035156,1.3740005493164027,21.748999977111815,5.361000633239744,17.49850001335144,9.61150059700012,13.376046513402185,13.733954096949374,13.376046513402185,13.733954096949374,13.376046513402185,13.733954096949374,21.765265809767946,17.688439067623808,4.076826742144139,2.886235420387962,1.1905913217561768,78.17029354566533,17.49850001335144,5.663013151912817,28.824526317177074,6.172473709525805,0.08032327190164423
2020-12-01,28.09000015258789,28.13999938964844,24.450000762939453,25.670000076293945,25.670000076293945,84050000,-0.053116949525547796,-0.05457968816930952,26.661999893188476,-0.9919998168945305,22.72299995422363,2.947000122070314,18.255000019073485,7.41500005722046,13.655454548922451,12.014545527371494,13.655454548922451,12.014545527371494,13.655454548922451,12.014545527371494,22.365994158464254,18.27966580900678,4.0863283494574745,3.1262540062018647,0.9600743432556098,75.53610685873954,18.255000019073485,5.69501853587312,29.645037090819727,6.864962947327244,0.08361057210132351
2020-12-02,22.239999771118164,23.399999618530277,21.149999618530277,22.51000022888184,22.51000022888184,149062100,-0.12310088967745436,-0.13136333276850654,26.4,-3.889999771118159,23.188999938964844,-0.678999710083005,18.85550003051758,3.6545001983642607,13.852222230699327,8.657777998182512,13.852222230699327,8.657777998182512,13.852222230699327,8.657777998182512,22.388148938528495,18.59302391418271,3.7951250243457864,3.2600282098306494,0.5350968145151369,63.61746494894083,18.85550003051758,5.462718055720411,29.7809361419584,7.930063919076757,0.09194016741793115
2020-12-03,23.549999237060547,25.6200008392334,23.5,24.030000686645508,24.030000686645508,85634300,0.06752556385198982,0.06534341323624049,25.39600028991699,-1.365999603271483,23.802000045776367,0.22800064086914062,19.52100005149841,4.509000635147096,14.073478284089461,9.956522402556047,14.073478284089461,9.956522402556047,14.073478284089461,9.956522402556047,22.64074151516188,18.995762934365136,3.644978580796746,3.337018284023869,0.30796029677287695,69.53286746580505,19.52100005149841,5.225019655715307,29.971039362929027,9.070960740067799,0.09203703128161451
2020-12-04,24.8799991607666,25.239999771118164,23.51000022888184,23.850000381469727,23.850000381469727,56044100,-0.007490649189861087,-0.007518844994000647,24.634000396728517,-0.7840000152587905,24.28900012969971,-0.4389997482299819,20.119500064849852,3.7305003166198745,14.28148939254436,9.568510988925366,14.28148939254436,9.568510988925366,14.28148939254436,9.568510988925366,22.826781340747704,19.355336078595105,3.4714452621525993,3.3639036796496153,0.10754158250298396,67.38661044522507,20.119500064849852,4.983694973288078,30.086890011426007,10.152110118273695,0.09140366468911991
2020-12-07,24.440000534057617,29.0,24.440000534057617,28.940000534057617,28.940000534057617,118463700,0.21341719375998713,0.19344050632841028,25.000000381469725,3.940000152587892,25.36800022125244,3.5720003128051765,20.875000095367433,8.065000438690184,14.586875041325888,14.35312549273173,14.586875041325888,14.35312549273173,14.586875041325888,14.35312549273173,23.76727660125692,20.06531122344418,3.7019653778127406,3.431516019282241,0.2704493585304997,73.14123231711937,20.875000095367433,5.123397858578074,31.12179581252358,10.628204378211285,0.09461360538845964
2020-12-08,30.6299991607666,31.239999771118164,27.25,28.59000015258789,28.59000015258789,124754300,-0.012094000518688142,-0.012167727985970716,25.584000396728516,3.0059997558593743,26.123000144958496,2.4670000076293945,21.57100009918213,7.019000053405762,14.87265310482103,13.71734704776686,14.87265310482103,13.71734704776686,14.87265310482103,13.71734704776686,24.509234070692454,20.696769662640012,3.812464408052442,3.5077056970362817,0.30475871101616026,70.23360993371375,21.57100009918213,5.181270862536242,31.93354182425461,11.208458374109645,0.09507711556461788
2020-12-09,28.68000030517578,28.850000381469727,25.32999992370605,26.6299991607666,26.6299991607666,79634700,-0.0685554732899809,-0.0710186433600721,26.408000183105468,0.22199897766113352,26.404000091552735,0.22599906921386648,22.20250005722046,4.427499103546143,15.107800025939941,11.52219913482666,15.107800025939941,11.52219913482666,15.107800025939941,11.52219913482666,24.835505623011553,21.136268143982722,3.699237479028831,3.546012053434792,0.15322542559403907,65.34270525453299,22.20250005722046,4.975536851920829,32.15357376106212,12.2514263533788,0.09630048894655581
2020-12-10,25.541000366210938,28.040000915527344,25.149999618530277,27.040000915527344,27.040000915527344,57774800,0.015396236112721562,0.015278916721767058,27.010000228881836,0.030000686645507812,26.203000259399413,0.8370006561279304,22.75650010108948,4.283500814437865,15.458600044250488,11.581400871276855,15.341764749265185,11.69823616626216,15.341764749265185,11.69823616626216,25.17465874493706,21.573581682615657,3.6010770623214015,3.5570250552121143,0.04405200710928714,64.50684053746565,22.75650010108948,4.859378666289887,32.475257433669256,13.037742768509705,0.09348219824975551
2020-12-11,27.149999618530277,28.270000457763672,26.059999465942383,27.200000762939453,27.200000762939453,52764400,0.005917153919925866,0.005899716318173401,27.68000030517578,-0.4799995422363281,26.15700035095215,1.043000411987304,23.38750014305115,3.8125006198883042,15.813400058746337,11.386600704193116,15.56980774952815,11.630193013411303,15.56980774952815,11.630193013411303,25.486249824629734,21.990353466343347,3.4958963582863873,3.5447993158269693,-0.04890295754058194,66.69125836455909,23.38750014305115,4.551367529293688,32.49023520163853,14.284765084463773,0.08954644907325089
